0.0000; 0.0000
0.0666; 0.0666
0.1000; 0.1000
0.1333; 0.1333
0.1666; 0.1666
0.2000; 0.2000
0.2333; 0.2333
0.2666; 0.2666
0.3000; 0.3000
0.3333; 0.3333
0.3666; 0.3666
0.4000; 0.4000
0.4333; 0.4333
0.4666; 0.4666
0.5000; 0.5000
0.5333; 0.5333
0.5666; 0.5666
0.6000; 0.6000
0.6333; 0.6333
0.6666; 0.6666
0.7000; 0.7000
0.7333; 0.7333
0.7666; 0.7666
0.8000; 0.8000
0.8333; 0.8333
0.8666; 0.8666
0.9000; 0.9000
0.9333; 0.9333
0.9666; 0.9666
1.0000; 1.0000
1.0333; 1.0333
1.0666; 1.0666
1.1000; 1.1000
1.1333; 1.1333
1.1666; 1.1666
1.2000; 1.2000
1.2333; 1.2333
1.2666; 1.2666
1.3000; 1.3000
1.3333; 1.3333
1.3666; 1.3666
1.4000; 1.4000
1.4333; 1.4333
1.4666; 1.4666
1.5000; 1.5000
1.5333; 1.5333
1.5666; 1.5666
1.6000; 1.6000
1.6333; 1.6333
1.6666; 1.6666
1.7000; 1.7000
1.7333; 1.7333
1.7666; 1.7666
1.8000; 1.8000
1.8333; 1.8333
1.8666; 1.8666
1.9000; 1.9000
1.9333; 1.9333
1.9666; 1.9666
2.0000; 2.0000
2.0333; 2.0333
2.0666; 2.0666
2.1000; 2.1000
2.1333; 2.1333
2.1666; 2.1666
2.2000; 2.2000
2.2333; 2.2333
2.2666; 2.2666
2.3000; 2.3000
2.3333; 2.3333
2.3666; 2.3666
2.4000; 2.4000
2.4333; 2.4333
2.4666; 2.4666
2.5000; 2.5000
2.5333; 2.5333
2.5666; 2.5666
2.6000; 2.6000
2.6333; 2.6333
2.6666; 2.6666
2.7000; 2.7000
2.7333; 2.7333
2.7666; 2.7666
2.8000; 2.8000
2.8333; 2.8333
2.8666; 2.8666
2.9000; 2.9000
2.9333; 2.9333
2.9666; 2.9666
3.0000; 3.0000
3.0333; 3.0333
3.0666; 3.0666
3.1000; 3.1000
3.1333; 3.1333
3.1666; 3.1666
3.2000; 3.2000
3.2333; 3.2333
3.2666; 3.2666
3.3000; 3.3000
3.3333; 3.3333
3.3666; 3.3666
3.4000; 3.4000
3.4333; 3.4333
3.4666; 3.4666
3.5000; 3.5000
3.5333; 3.5333
3.5666; 3.5666
3.6000; 3.6000
3.6333; 3.6333
3.6666; 3.6666
3.7000; 3.7000
3.7333; 3.7333
3.7666; 3.7666
3.8000; 3.8000
3.8333; 3.8333
3.8666; 3.8666
3.9000; 3.9000
3.9333; 3.9333
3.9666; 3.9666
4.0000; 4.0000
4.0333; 4.0333
4.0666; 4.0666
4.1000; 4.1000
4.1333; 4.1333
4.1666; 4.1666
4.2000; 4.2000
4.2333; 4.2333
4.2666; 4.2666
4.3000; 4.3000
4.3333; 4.3333
4.3666; 4.3666
4.4000; 4.4000
4.4333; 4.4333
4.4666; 4.4666
4.5000; 4.5000
4.5333; 4.5333
4.5666; 4.5666
4.6000; 4.6000
4.6333; 4.6333
4.6666; 4.6666
